reviewerID-itemID,prediction
U525899074-I079804631,4.156798462294886
U296439724-I686003504,3.4635638788533836
U664550867-I158714063,3.906087760820969
U010390868-I583216383,4.1389190319570375
U667030765-I870535971,2.9182492668368925
U149753864-I426035291,3.4464830420803616
U360570274-I890944891,4.792115380745948
U124615601-I659027288,4.824981262457737
U744120335-I902524355,3.677573735568836
U040047036-I676741718,4.169914668447715
U972245584-I191771342,4.363744943381578
U664904803-I333425679,3.9206114824298064
U134136675-I701449350,4.781695871063491
U701941553-I612787025,4.860572135325831
U091773890-I654748398,3.5639140690307483
U361924168-I085179344,4.243998270200068
U303726529-I155711627,4.6281635815473745
U602561031-I193662855,3.874642286548181
U540749060-I397749972,5.04330653333598
U945729843-I672235662,4.407545115816065
U864609087-I497689457,4.225922068200872
U015112951-I861545755,3.7547280966788685
U953208003-I643135060,4.243091155669006
U422111351-I194274186,4.191466692825292
U582180805-I514969048,3.4140972068454873
U201813480-I499525006,4.756703591669629
U221437768-I918677967,4.57870214476578
U345180958-I250102832,4.15723831047182
U433634734-I898823884,3.8780845392625083
U484585676-I077339137,4.442756847488852
U413965215-I294815095,4.8085540307211545
U430798814-I962774145,4.30727180331989
U413839998-I392520859,4.434781805218472
U590841947-I995698506,4.768752926189341
U824413414-I442268639,4.075323568519458
U665700598-I229429536,4.160511803619999
U450283925-I607098982,3.95338634406448
U686788115-I023708238,4.287352644874195
U134872806-I094179201,4.237411578267773
U550310012-I376759937,4.677368168346877
U470121227-I586477075,4.574534984291362
U573666268-I627392334,4.7060172071395145
U950465250-I826682289,4.15784089843386
U058718181-I578864786,4.252144352738082
U009291383-I124981572,4.705524106456812
U058845215-I279004297,4.009113598136467
U219027501-I330831104,4.189425458924042
U180472760-I977368348,3.0640865655143705
U756306305-I304017335,3.881305869240176
U138352295-I714656744,3.906057711657934
U586200790-I528664771,4.193549653544417
U881832512-I879258031,4.784328710913966
U257333670-I824665921,4.34129392933414
U446509377-I255262680,4.510884926237663
U175258346-I424735802,4.483324653774862
U946678693-I292958063,3.642231868635321
U720536089-I351428856,4.667282406193889
U181757574-I136241744,4.607607347658757
U571768196-I701649775,4.596808306032646
U994218292-I296399509,4.240504464298345
U620065988-I975665237,4.676805113034495
U898037213-I179675441,4.271937628700829
U871128184-I298910263,4.253327953225254
U735995190-I079814512,4.250003656993032
U368612563-I244536087,3.807113814442003
U184111511-I567282568,4.360623524498866
U475137049-I812928732,4.290959208570271
U439887952-I237366629,4.565100114144915
U988776711-I521770807,2.898667032992052
U159957535-I168604150,4.280134986450914
U101342556-I775395395,4.027708781651349
U974266331-I029572721,3.0908438832274054
U229898149-I976559860,3.4797790340263015
U192293802-I616546973,4.6537192739412925
U985394764-I860519240,3.926156329128113
U589693863-I529944356,4.252961054469443
U489427466-I246863672,4.87288634740042
U699780539-I709787086,4.542620278733724
U563308290-I887233849,3.7199000423443147
U697659887-I039870218,3.9978167660337425
U119368102-I104012421,4.328908761677974
U846654014-I711531487,4.103475581993047
U830421080-I220941482,4.1351947561343785
U167888913-I678933529,4.712151641045969
U518094133-I364821816,4.6642447682321375
U431603161-I646070149,4.098787746620783
U457085113-I009453926,4.470195407608937
U030484464-I740949091,4.622440729262819
U495482822-I170275352,4.585746118277502
U185107957-I022584075,4.423784286031121
U609041716-I255827584,3.9316698106257557
U438338537-I056228468,3.727411093667584
U528627323-I825411327,4.325980708842487
U206239219-I430542008,3.70349618395906
U063720021-I936227431,4.444309282738041
U103624113-I464061030,4.979927079512944
U876858359-I462735535,4.783251055611877
U688623922-I391842100,4.447108467417176
U435934700-I135923298,4.114374636182214
U238450150-I564792157,3.757501001793779
U805048712-I915235212,3.5388110245073783
U788643107-I263874913,4.4062432989887
U555473985-I821210595,4.503830119795355
U138023066-I449945298,4.02817002183105
U424832030-I467437398,4.369821164197359
U795011813-I194886269,4.619595393425263
U718944085-I344310416,3.705371311664587
U547300219-I962602012,4.716091041949081
U647240100-I815253611,4.676083951495389
U905094569-I754631286,4.430426936548826
U125978178-I108917241,4.4051349932476995
U297761315-I781806836,3.925675362420887
U855889448-I817079457,4.100491170256264
U772738748-I145191678,3.268391083674436
U698092592-I389039884,4.476001107316319
U290801585-I110069685,4.321701776851384
U093173927-I550991008,4.403164050684272
U413004699-I558847362,4.270831349399948
U812639767-I484668533,4.4704732765125925
U022189579-I591634534,4.859889247807094
U768954276-I279070730,2.994917707517543
U600217174-I739581558,4.5480646968820855
U139157217-I515723817,3.5053440891201455
U479033427-I023557520,3.5788260016176086
U600263176-I953459870,4.749203849163509
U812162242-I938678075,4.752295318414285
U630495225-I795884774,4.648166745143739
U785830087-I984138474,4.776586201350308
U320605462-I322536976,4.882209788548125
U516393952-I987302261,4.711198799326263
U244438759-I061523502,4.431074065968123
U690517234-I248477291,3.700760349228453
U710181598-I047713946,4.2721748541713405
U704327844-I337641746,4.2727250171447935
U876598000-I322292411,4.001357237406036
U009397814-I946110418,3.2639698872427205
U424775970-I320322668,3.683951352347893
U898349341-I727901218,4.612420882413818
U470697766-I533135203,4.835159213251486
U142299783-I420488893,4.48213709290486
U835140040-I022684654,3.5525961230364893
U228244917-I840443395,4.316924207815505
U377075757-I085671499,3.8359527671307294
U698644367-I733254654,4.502452589991037
U463027725-I737378952,3.7265033667632887
U630975713-I715515785,4.238166025954035
U975732394-I661918290,4.071370865639801
U452426661-I088068887,4.048659082255582
U522615354-I690040542,4.371968849701608
U020051122-I429610641,3.9044072426607173
U600769336-I316887368,4.198315030472658
U811318775-I895435401,4.37412005869514
U530595981-I076792810,3.994858290158414
U545042869-I522900525,4.357526891145288
U017440571-I901258845,4.0512676458821275
U857410202-I975774536,4.489804340290517
U902878065-I959162365,4.698803814255519
U160124554-I787591084,4.028911159118241
U366809745-I839144576,4.3681658554238965
U100733791-I325889762,4.3611678920967245
U585082099-I590714787,4.4811422724442656
U813155882-I531838427,3.7570640355353992
U483608851-I932115915,4.3083006994926265
U932470216-I455334092,4.176158800903648
U476107423-I693591199,3.8272786387165514
U026525872-I424070349,3.8242985372734855
U570800979-I457431307,4.740087483503434
U094977139-I799727855,4.207835933021582
U810163564-I475467348,4.665086241457055
U293411704-I787232577,4.465548560387621
U966503372-I760600478,4.108354101454537
U518129257-I263878066,4.152481551331276
U036161391-I625530692,4.312476967983781
U040366123-I524874310,4.2811060600205995
U044436347-I982359558,4.460948567717987
U508221774-I186846773,4.195334082214254
U925606670-I531838427,4.17072062102645
U192063798-I578942391,4.609920653005391
U220060144-I899697474,3.898270455583888
U936235264-I550275154,4.683520114121739
U821616215-I822368264,4.777567289429519
U526636950-I589064048,3.391606528568334
U746974014-I381133834,3.0697551843269895
U312630621-I394903458,4.655351827280096
U342154616-I588307965,4.478880454929052
U073820424-I512171663,4.517433479266491
U564634876-I936668273,4.8082808648124775
U377914152-I104470373,4.511788534799065
U616198488-I225835723,3.6858921559889053
U088303007-I198181120,3.981969042270147
U987837430-I296136744,4.713325337218691
U196401448-I036852997,4.444029513818297
U866339182-I133281660,4.295911287820781
U581378530-I835857013,4.044605419033872
U086404591-I742259139,4.379726416043418
U420674056-I547942396,4.587896805848124
U314092694-I659986612,3.8165210678205255
U175111663-I135892096,4.246235889367785
U770963906-I446712860,3.962438626231373
U375869107-I513782680,3.8239480291674255
U315423563-I543880416,3.8898237274764407
U899955782-I587995263,4.094464058136021
U354425365-I003484532,4.060198782860802
U638066607-I892887833,4.576725425783319
U924555353-I598927932,3.699719032279379
U635613954-I327878757,4.485488986542273
U421319948-I622219242,4.786128621224956
U467045333-I339161230,4.521330838376251
U809519942-I152258085,4.65349067011681
U406176429-I429945579,3.8413248555486796
U724837721-I530466441,4.368158538081015
U261948207-I253160776,4.502215389265925
U489859047-I515603692,4.805515804405062
U652796046-I544632538,3.833173877263474
U269628054-I388095072,3.4175397247850348
U270666594-I475501312,4.741383020881184
U434676449-I304861385,4.242596265489972
U195045122-I029337743,3.8273720243025227
U264289080-I447432573,4.4138412803392955
U133594524-I181188190,4.418270108954474
U660933704-I020130275,4.710303860913045
U006786670-I137566119,4.512021717643587
U452440157-I466804670,4.150581599959762
U133647359-I822948414,4.951341681529598
U684518585-I960064274,4.549254344916299
U317246983-I523174035,4.6255149030368035
U012304366-I252365095,4.152193691822605
U706834075-I291654169,4.45977941962989
U372761346-I211072681,4.649519688290655
U979948581-I129424225,4.6383936783441335
U764547699-I086317130,4.440743077248588
U353982784-I784582779,3.261980315448227
U978917847-I875865096,4.686895939067062
U425554226-I794420992,4.12645235457676
U223531532-I795943258,4.281635577758485
U099906536-I791083407,4.415127569288275
U494649193-I153669441,4.716016797760242
U265383013-I848045217,4.814656650953123
U505790213-I617535966,4.3257522245155915
U776427887-I612527151,4.620056613792541
U351880069-I113106808,4.275599350084042
U621531596-I466980302,4.922714697884086
U898243453-I863207138,4.501297707116527
U075537613-I567170149,4.097033813119535
U533679862-I181862326,4.224863731061978
U570928053-I584403278,4.917755277135876
U838999401-I134849352,4.276256715206334
U010627446-I246957221,4.459376257368854
U607772220-I379325307,4.190840845199899
U727973280-I082920213,3.455694178837755
U036554604-I979947158,4.252783309819765
U780972954-I961407963,3.8723768079325813
U822080539-I927971609,4.089835643668695
U961083483-I063565772,4.278110105664424
U605818049-I973882435,4.592532377933968
U752875645-I492137101,4.9009084757874355
U531883976-I950153284,3.883851897410057
U641173168-I289025033,4.428774199517561
U298315462-I709218511,3.755724067972319
U623648562-I847242671,4.597480854476723
U838558907-I779531888,3.5863232849297706
U332265933-I918607039,4.001555419373545
U209918378-I512488875,4.561297637785
U232719585-I653561855,3.972224748036725
U658091674-I762866336,4.465893316063705
U584578037-I039870218,3.960964982392035
U419954552-I939654042,4.227425525479451
U793758433-I175498585,4.721448188329447
U688404274-I651338129,3.8242117657820307
U939938454-I518426662,3.4939961638732675
U270428508-I980495986,4.028019873101484
U975950118-I326171013,4.410188890772598
U834706469-I848121858,4.783420746011967
U500281844-I987030963,5.0028046525354
U651351987-I024811274,3.4085226942133064
U531647343-I926608427,4.158883649152394
U911479300-I588170366,4.71264065313528
U875281787-I664465620,3.312810209614973
U266952488-I776791128,4.977381345317989
U480941252-I406598763,4.099891081397641
U712892661-I298003503,4.446262016964965
U592281971-I120674942,4.351219137644469
U669074380-I705801016,3.9746149509325264
U645134584-I544242346,3.646552881538462
U715665825-I944085500,3.962819531715475
U444244258-I584916844,4.057615141749649
U210624956-I501637231,3.651859518556055
U662916535-I359601117,4.023050509543824
U878726218-I830543378,3.962772885022875
U325472573-I990147164,4.352351462443276
U539107348-I520451462,4.29731545435606
U924438377-I533414719,3.52859269217809
U565400491-I329589854,3.7981610487513593
U195090896-I420501567,4.136614085490078
U961727408-I715744169,3.4196538847630222
U492979803-I467084133,4.173882312890247
U254351511-I639067399,3.7446417653802304
U219725359-I167133843,3.9067505231246074
U736118456-I692266671,4.2090384537022985
U789698581-I359425229,3.8078346584560423
U997804080-I437654630,4.303276595146953
U283881252-I284867388,4.509621910223347
U487286568-I567488276,3.4129924783890484
U172683237-I988397168,4.1204472425898935
U905372369-I440184278,4.461604474956188
U103082070-I419688397,4.482304529540381
U873553754-I855617064,4.231487827930207
U850588342-I277201714,4.358173445171236
U787608720-I731029844,4.240557770984479
U497853390-I692015649,4.650424878819641
U984985775-I204848984,4.560324285834066
U833469908-I829196443,4.269204114804886
U846618082-I821498871,4.476517693565319
U046831810-I661553019,4.026749138422941
U487971398-I153881293,4.168896813201343
U273300620-I168048011,4.152410796442066
U648593922-I039870218,3.7426246999855026
U168873505-I570116368,4.011353892870898
U697735457-I879617886,4.457730129977642
U482892848-I273788674,4.244435657209842
U236753498-I225192962,3.806522519579789
U338467509-I605220005,4.254049654897517
U656588311-I816266766,4.364970642733702
U764044692-I577482793,4.178671116825657
U759440636-I775951877,4.057108589322116
U090866101-I322536976,3.627676770764411
U774575707-I264236145,3.831241854911071
U076781282-I045939397,4.761419989932178
U977003277-I106163920,4.922199276333897
U288350498-I705659863,4.513786716063622
U693267718-I310796086,4.565632651437263
U729536146-I061523502,4.469076462283799
U963709269-I049647736,3.283786434752471
U543238279-I297229645,4.516637946245689
U376617428-I545326705,4.215439611690712
U072303734-I447668153,5.064311040570101
U356779674-I470442701,4.197793879546414
U162010902-I003086098,4.690888290528701
U334937905-I316162925,3.9502998633933344
U454502252-I451168825,3.6167375305673906
U777839820-I425879915,4.575435387711649
U955099338-I792334084,4.067865146494479
U136437517-I438013416,4.253361466837509
U025133323-I986605756,4.753548010769361
U276264164-I462667640,4.888061210693203
U608549068-I531141417,4.5314242038865915
U089513532-I649845272,3.896243883399033
U240390298-I643935098,4.270464081824526
U340411334-I412566279,4.6833267973192
U965558138-I649774587,4.15704864137972
U175803949-I107452746,4.021519227596715
U684873935-I066430091,4.683093823930491
U954820087-I298003503,4.0861927255555885
U369734039-I976729401,4.161876014016328
U479486875-I369972406,4.129299979539944
U175334533-I532670196,4.6545738924522
U472725182-I092498831,4.097667372017004
U679543857-I217967714,3.6603532330848227
U637892461-I162024500,4.293129379259697
U220879580-I870281613,4.4126893730228405
U175484703-I627665660,4.256978043015084
U134836000-I769363117,3.9163183809202775
U095388293-I731041372,4.579783813177765
U320448935-I443205489,4.106599684702641
U644076972-I564452924,3.47415904932768
U584692500-I885861564,4.111816012344388
U378708678-I306836668,4.222478913233564
U101110573-I765654898,4.26599607944205
U708177987-I380081916,4.143794103668454
U528596988-I361573032,3.5315012122711322
U785892981-I112478253,3.7843416824168656
U777423687-I055988005,4.815662666373097
U961402587-I975601813,3.4471482998514427
U659997594-I063739597,4.96189167360053
U467646231-I868104043,3.8218090406729317
U972539960-I830767159,4.247349639871964
U409642368-I783500401,4.458186549708621
U392310289-I095341485,3.6140479519902726
U474515014-I881667348,4.799246582896111
U918246573-I230933644,4.351846980770889
U583426644-I388875704,4.48264600665008
U305003255-I060203906,4.03082746852525
U900690723-I784029989,4.558776487116017
U587501026-I946946923,3.18953614082578
U078173527-I537784627,4.31364895877748
U626649754-I019144771,4.369746707933537
U228075643-I050584712,3.9739990193347823
U419253902-I062023240,3.9705895674659972
U463631259-I335565296,4.276857999437089
U388253629-I737698566,3.940066298448721
U018970619-I906955591,4.279018374860415
U699153642-I661669396,4.250301747914397
U774564319-I547867616,4.398468110562642
U370190786-I930495121,3.5585029002837123
U146480844-I594000125,4.232575163430607
U953555222-I252963466,3.6436619369180656
U336678311-I419461917,4.5446083576605725
U673653619-I735204666,4.546590864906326
U639509284-I918042580,4.316618938582522
U447929996-I822243340,4.57300188360749
U425608908-I019833141,3.9339065668775928
U741598918-I346493617,4.435603570400795
U024641145-I558847362,3.7962758115218747
U522929631-I245323432,4.2858673977701365
U446354827-I112248190,4.5412731259098
U595425863-I726724663,4.681470828826096
U516408958-I113966159,4.354952246892517
U675392733-I717459920,4.203863159135704
U709002229-I302703004,4.62564412656502
U951754882-I627327880,2.4614130261349834
U699914689-I249377011,3.9730741324412437
U686681282-I987054135,4.386490809647027
U780162034-I589353084,4.199216142459938
U138554101-I655570601,4.366329028447368
U117868331-I860771998,4.757467668229467
U702096142-I794330725,4.11241827481503
U310089745-I827210092,4.168164267730142
U985705145-I185798425,4.372687379842539
U506603003-I929345458,3.845547091999621
U780862671-I034365355,4.403236695925117
U690604537-I686163767,4.275499729986768
U299191608-I782163117,4.080622422112286
U549305118-I774833912,4.746605642640044
U158678773-I941984429,4.070161406631289
U091247245-I413488870,4.590782347156426
U781393401-I891431226,4.05465238040662
U644208625-I312622262,4.9799946630918495
U504834768-I364252679,4.690476434130319
U205095468-I877262020,3.8831770277303503
U926673890-I581222250,4.383684856983614
U413713489-I557711637,4.346863154154247
U275040784-I661852547,4.2091553281264025
U966220361-I263935693,4.365722626255895
U791091414-I469145666,4.2534083746552716
U167234378-I837929843,4.545472548347928
U208570484-I915235212,3.772024806712952
U185616826-I165610423,4.365545896262607
U539201428-I642759340,4.514151198982069
U897446633-I727666904,5.199131018201553
U318053377-I616969543,4.4741808046279115
U127567531-I818193273,3.9456426299282255
U163836971-I318933807,4.0289167121205764
U066025637-I672399156,3.08340676455489
U336962130-I488224802,4.570227429050864
U044642176-I054309150,4.921394338369584
U213956616-I733111400,4.857489847522664
U000442276-I144056885,4.514799115480745
U457765931-I544242346,3.6811437770097104
U981143663-I916092034,4.50575217510199
U716189840-I995148420,4.082223050283704
U647564127-I658287524,4.466120193124134
U752466052-I342292642,3.7290755682577785
U927670477-I882303474,3.5934636898355423
U756251915-I647296327,4.003486479217458
U213428001-I612527151,4.556958672362988
U717183171-I169624038,3.969971847384885
U336104103-I427229749,3.6320471465199917
U290106529-I330831104,4.5365724586591005
U558553943-I891458545,4.456395621209203
U834706469-I455365160,4.5709344522693645
U847449605-I119809442,4.394376044206673
U963573964-I363016913,4.1805925576302085
U037011705-I792833076,4.32484309027292
U697581222-I163569339,4.048681872478145
U706263430-I707029025,4.0110879309302545
U992832625-I159553755,3.6738886061137612
U667028947-I999583554,3.882056037864666
U994771309-I291119362,4.572926378263895
U682261018-I333576341,3.89871282892702
U275933703-I397171928,4.505738538933523
U020742984-I708081938,4.258375792164092
U400175290-I789448359,4.424740598958937
U267852183-I502652640,4.555319836067912
U721760852-I457861792,3.3948433099736772
U071998162-I448469314,4.121162496859425
U896999995-I319185007,5.16769979728405
U939828884-I412858141,4.484254945779355
U070182499-I788307756,4.10078263045679
U843915176-I196678264,4.10581320695139
U631126301-I905339307,4.751404508318678
U072798463-I459811407,3.665982748723818
U537483391-I882217203,4.003676644933067
U589746333-I846038915,4.829587018087361
U863218644-I940836967,4.609654305997742
U808629347-I698910705,4.0677257384246435
U516809199-I928949477,3.6905786378558285
U222251781-I827774153,3.7854835751013733
U577452975-I473633660,3.9785224573495372
U889213664-I948837326,4.434457558274297
U503012065-I193192099,4.175273651021642
U610186664-I185983662,4.05773425163826
U252551061-I373694144,4.050351444741724
U926580724-I103119312,4.443970373627417
U904994217-I256686098,3.993128454347021
U682061587-I134457547,4.2492396167959825
U157449756-I248264162,4.02820355489867
U245841802-I350740905,4.955782810995076
U554035599-I029320277,4.325491769131913
U325405692-I616546973,4.191237109865258
U472444590-I715276404,4.477186023480356
U858926762-I636383763,4.344881886771625
U303382857-I111203472,3.9403283044473185
U931769492-I221577367,4.392237005538676
U519738783-I716470804,3.946034526357879
U298817322-I605478884,4.391998377037788
U905154797-I971802878,4.335108443476153
U331455886-I350216795,4.537723100636472
U053788863-I645904886,3.3991010827045263
U644133228-I179804116,4.0363629758910955
U112056983-I963468935,4.454479409417197
U664904803-I527408770,4.02393322560567
U416916970-I498406328,4.008544336446668
U776773464-I261532982,4.409690427606203
U569573115-I679287514,4.08819699179675
U227323298-I761301000,4.503463345445685
U578540143-I447608055,3.219347775389949
U875069831-I917209118,4.279030479645359
U140624997-I733031022,3.1440217391951872
U509792635-I435919831,4.281290043285678
U451952138-I153391620,4.939479413034955
U163001926-I435864420,3.581548456693162
U290729383-I727590465,4.1815422524562385
U403581693-I531838427,4.749777484688887
U174819577-I953749448,4.611360262863085
U267302048-I881640860,4.187093906954407
U756614171-I628581859,4.122578293534639
U910338310-I348724560,4.680126405603808
U653026954-I986568094,3.4662393547636805
U047269464-I751366427,4.099194079265323
U539735997-I432389974,4.537859593376663
U288329322-I085691811,3.4083848224343174
U974552084-I611047618,4.445709519897036
U959164610-I341975839,4.222189788434748
U279480835-I134849352,4.54854764433996
U491984430-I543828209,4.793623045633802
U220341771-I841840020,4.24014853675708
U363254314-I850015431,3.8203367623047937
U353705024-I207838790,4.516592431357451
U882809112-I037175695,3.9825241475166937
U971086611-I776791128,4.819135335800658
U214846897-I252769969,2.9413360337309773
U991550921-I302496787,3.6213362933756374
U392638853-I517626882,3.9406525616090873
U153727620-I097956039,4.285428227654047
U907110543-I689097619,3.855211264658464
U700419227-I922376315,3.788988021471891
U920356259-I730540437,4.712280550728661
U175872493-I862022121,4.121812511991286
U832848917-I747750679,3.8499974476313463
U118297557-I273534786,3.165410741005385
U199177030-I053703211,3.713481395576776
U753346988-I847103638,4.124869609938031
U975691607-I120256757,4.143986927285626
U875255412-I348084777,4.3043615828871715
U593425315-I129891360,4.3232176051369295
U961880412-I889937198,4.664114112100222
U254388153-I267010544,4.751288589547828
U009636357-I186726173,4.694698279233632
U147068469-I985234612,4.62186390570576
U354871472-I764572893,4.754240324531328
U966265991-I488250360,4.649742761028673
U775851532-I264236145,4.626657952793804
U895380785-I374296337,4.507733343829827
U690217568-I690052343,4.831631376866221
U802172223-I782642373,3.4561208451705996
U841448039-I977887308,4.561639669816925
U125322926-I824137748,4.905385492335245
U068536187-I843940237,3.8326259092693307
U735345080-I672075153,4.7476730152495765
U956109767-I711297798,4.693886842563963
U783436921-I361323234,4.4529530863386535
U208495034-I558991888,4.158962255828566
U240888543-I323182818,3.751540833868266
U980495057-I024745777,3.9963794554475136
U366011342-I685142382,3.6993403075491016
U717698339-I094063530,4.482932640619426
U370657681-I680864381,4.332067857577766
U466073871-I135340187,4.197380998527954
U249840217-I475485781,4.306037825112455
U757790423-I828180332,3.7463261133198076
U053470562-I803225730,4.474983884073889
U795065555-I188677468,4.3554360515210435
U536772430-I680752838,3.74311181118581
U016839422-I938101548,4.485769522146479
U947161116-I198590792,3.834529745741066
U601473807-I564148729,3.677089589029606
U178781030-I092579183,3.618525373383532
U073998215-I749755714,4.551619363432682
U106677360-I872150584,4.595650386319651
U782898016-I385495379,3.560902679960579
U055474441-I462392979,4.29143674698996
U175563229-I638907392,4.087245171213945
U150831090-I709840110,4.287997120081255
U772795018-I932931392,3.38860214816994
U541956635-I112037836,4.197936737665625
U991890598-I857747527,3.4494396468837305
U714730460-I413176028,4.253926119145393
U494615179-I547363070,4.56396494104336
U597562738-I469783141,3.801141660611055
U400227574-I351521476,4.5503567478398015
U939390070-I629404975,4.267683304332972
U046124349-I054477028,4.148471083158227
U809495416-I936195051,4.660123472232167
U820752212-I305919566,4.422806915782775
U079776285-I454317122,4.512251191933702
U525751515-I289687404,4.608936142710178
U729631843-I688149467,4.572199745723036
U692239036-I865819747,3.2912699540437798
U223035490-I797879241,3.279273944884714
U850870853-I389924599,4.007099173813631
U188192243-I680703942,4.645075847586834
U717073225-I491778114,4.326014056268567
U575936392-I934511884,4.888950142815927
U629771543-I028841136,3.965906172105594
U935396014-I768292795,4.278409953495265
U179677628-I015379004,4.586655423184329
U912154438-I987802004,4.83769772277491
U457642384-I069178741,4.36084628901942
U593451659-I027239547,3.831352798011835
U532642938-I926170021,4.4375135983525045
U685523250-I784253356,4.876257529141429
U454502252-I621611325,3.7962672144450265
U751540841-I233562637,4.9964026998449365
U674968126-I866183842,3.917584558883563
U830081794-I924185699,4.238092646814541
U012556150-I700976202,3.896769251891436
U169735413-I800189868,4.426712153906705
U976439014-I795537446,3.5857257403045066
U763380820-I254246264,4.413478106850328
U409142993-I093699764,4.3045931973353495
U774576254-I996426967,3.1428616806784104
U206151345-I089876869,4.782511945317878
U453281280-I702467844,3.7368470400991853
U982433322-I280674627,4.170501976741656
U922891064-I901377588,3.9775226021806676
U239155302-I761045304,4.594309683261915
U267905956-I803402074,4.319772081854724
U849820461-I467499132,4.370153551326092
U934258557-I018922459,4.181752633732873
U778072317-I804909561,2.868604409767213
U723961863-I891490706,4.408789016946912
U412744045-I819973715,4.1792603062882945
U234499433-I141954508,3.9558187825573135
U029936964-I100865491,4.288595073505336
U364727302-I410473699,4.621784080675593
U607265842-I282754734,4.5361123872444375
U776720543-I835857013,4.383158319585374
U073279093-I259936452,4.294870675946814
U439045730-I034957580,4.819116552503052
U846369520-I808015048,3.133553981882411
U260271065-I076085262,4.393154567210489
U342061296-I035089731,3.8124816704721396
U336712178-I038177797,4.411613224286798
U131556343-I721650625,4.472844889181716
U009974167-I934033840,4.590163033453374
U103523324-I011591909,4.341340159641514
U409201140-I406250699,4.427217727071524
U070457197-I122031723,4.399263330570808
U058216646-I637065418,4.469270396070223
U353982784-I217388283,3.5230789189946936
U943377589-I870172789,4.384407570712342
U991732065-I485976453,4.134325202873371
U612755701-I208998186,3.9795077782360266
U349283403-I817012574,4.2550625276337355
U630722389-I817555405,4.083319145824033
U384497852-I757194615,4.455042772877993
U488355888-I771889435,4.081309644013819
U498587225-I194487348,4.460206552497985
U847108003-I766963459,3.487722643259271
U769996976-I071869509,4.931770439310199
U195297465-I973921492,4.416113179282125
U999919996-I740935639,4.689347825023449
U240890198-I041867562,4.070777376738996
U635401187-I149768847,4.276881009933102
U433693842-I084580893,4.461028147657406
U046702628-I478370062,4.287060073062321
U223308966-I630395040,3.958859651580581
U053144342-I938593445,4.197004381529603
U642489435-I329306834,4.948554337646957
U088303007-I872675872,3.7613016414516833
U918780234-I309523413,4.699957831770123
U673782478-I896387191,4.841918277404821
U262292534-I288971980,3.9139481123436006
U488345888-I503926918,4.22307176969209
U228516665-I865183974,3.6393138310961923
U987789354-I420657322,4.761332130039679
U636729634-I145229967,5.077613671892555
U888730082-I611219205,4.517230106876684
U374132972-I253406681,4.467618537412978
U409823247-I719397577,4.465086954652966
U079629925-I047302063,4.314485300161036
U337296050-I801831339,4.528752033579874
U883622313-I052218719,3.8194062616723485
U424270655-I554263626,4.69340383259084
U837371478-I153651240,4.5440811645710815
U861104125-I200491252,4.192104188956842
U066516223-I787217777,4.834845126322107
U990831908-I563468315,4.568321634093347
U466565166-I967465826,4.079879223971192
U917395227-I621611325,4.3258899467017935
U970487879-I678933529,4.659914847369677
U617443028-I449532312,3.9381691675724126
U449355324-I781052280,3.7632151766786466
U683365205-I316144441,4.0245074917103665
U672982708-I436626472,2.9760697434623484
U491045168-I900229402,4.665214575307198
U521619026-I270967107,4.112180310157917
U174650755-I212354624,4.416563509434274
U382499927-I008341834,4.190099347204605
U434163463-I811832621,4.577588594713425
U834465878-I827459620,4.155343791289713
U236753498-I215268209,3.698114001982197
U350285846-I731662141,4.218214427408805
U050385648-I722638491,4.488760079071312
U358349685-I425310172,4.658357458007736
U761699269-I161759926,4.2397936638800555
U246013703-I262552301,4.025901852744688
U451161057-I553867089,4.191333858331555
U493501202-I580185684,4.2801350074375275
U915534287-I372713688,4.364381094618504
U311043076-I671738403,4.111302051907238
U593024377-I446940041,3.940101639978535
U509410888-I632851402,4.5560042937357945
U455635275-I181186410,4.557484509827137
U315422524-I300982483,3.9443930769537348
U303865156-I432703322,3.9032589788295313
U111227311-I061614498,4.089451559987033
U773111526-I265643170,4.653694565478066
U490728214-I116636425,3.5717586567163986
U367410211-I702660215,3.796121389856575
U918201858-I714021767,4.41542781306983
U202010509-I292660680,4.802631989315535
U151024480-I189907957,4.9223306722227145
U078212610-I768748037,4.47024580842883
U747970991-I232185835,3.686731001629088
U133860218-I135310003,4.224269366335896
U140756191-I177947521,3.3282849963731223
U005409035-I540654462,4.792399177004572
U209528673-I688834629,4.570213134943298
U737061291-I569132321,3.740950839048933
U406629220-I372556972,4.350188449974772
U158338028-I165072466,4.276985865910196
U698924795-I338207473,4.046003035491443
U314861954-I985902476,3.88517742422994
U606632018-I982695904,3.939554123647768
U137528236-I191595333,4.819923760225805
U081131270-I478211121,4.845812260873788
U040010692-I103993411,4.616396084103447
U345483003-I767134261,3.7296095257539994
U045986627-I893022466,4.456318915324913
U300118516-I213711563,3.951238045011968
U741130676-I661261148,4.4416221555569235
U040994592-I699471197,3.901182867160546
U700738843-I462078473,4.893737888988722
U984404335-I228285429,3.8701396494790155
U581057216-I819269633,4.517255019387491
U856820698-I636383763,4.4638803710464625
U639661740-I396791950,4.105500791538453
U794050181-I120231139,3.8657700044592453
U549230256-I617745095,3.6033819377469687
U011379480-I134459254,4.642678081930764
U247485821-I880498680,3.6482518200901772
U382908975-I624421006,4.482649888639926
U184841320-I810897135,4.4132141389265485
U822597978-I632851402,4.113745177433561
U444846759-I312150707,4.795528255626533
